blk	cat	idx	entry_off	flag	text_off	seg_size	참조여부	cond1_ptr	cond1_raw	탑승자	cond2_ptr	cond2_raw	cond2_items	그룹키	분류	JP본문	KR본문
363	0	212	0x06C8	0x0020	0x30C5	61	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0x0C98	01 00 2e 01	['0x012E']	cat0/f0x0020/c2-0x0C98	A	！あんたが狙ってるのは\n俺だろ！　ならこっちから行ってやる！‖7c‖・気を付けて、[7d]さん！\n敵の射撃、正確ですよ！‖78‖	！당신이　노리는\n건　나잖아！　그럼　이쪽에서\n가주마！‖7c‖・조심해，\n[7d]　씨！　적의\n사격，　정확해요！‖78‖
363	0	213	0x06D0	0x0020	0x3102	37	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0x0C98	01 00 2e 01	['0x012E']	cat0/f0x0020/c2-0x0C98	A	！フー＝ルー・・・\nあんたは俺が墜とす！\n行くぞカティア！‖7c‖・ええ！‖78‖	！후＝루・・・\n당신은　내가　떨군다！　간다\n카티아！‖7c‖・응！‖78‖
363	0	214	0x06D8	0x0020	0x3127	37	참조됨	0x0C02	02 00 24 01 29 01	테니아	0x0C98	01 00 2e 01	['0x012E']	cat0/f0x0020/c2-0x0C98	A	！フー＝ルー・・・\nあんたは俺が墜とす！\n行くぞテニア！‖7c‖・うん！‖78‖	！후＝루・・・\n당신은　내가　떨군다！　간다\n테니아！‖7c‖・응！‖78‖
363	0	215	0x06E0	0x0020	0x314C	36	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0x0C98	01 00 2e 01	['0x012E']	cat0/f0x0020/c2-0x0C98	A	！フー＝ルー・・・\nあんたは俺が墜とす！\n行くぞメルア！‖7c‖・はい！‖78‖	！후＝루・・・\n당신은　내가　떨군다！　간다\n멜루아！‖7c‖・네！‖78‖
363	1	0	0x06E8	0x0000	0x3170	33	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0x0BF8	01 00 24 01	['0x0124']	cat1/f0x0000/c2-0x0BF8	A	！し、しまった！‖7c‖・ダメ、もう持たない！\n[7d]、離脱するわ！‖78‖	！아，　아차！‖7c‖・안　돼，　더는\n못　버텨！　[7d]，\n이탈한다！‖78‖
363	1	1	0x06F0	0x0000	0x3191	34	참조됨	0x0C02	02 00 24 01 29 01	테니아	0x0BF8	01 00 24 01	['0x0124']	cat1/f0x0000/c2-0x0BF8	A	！し、しまった！‖7c‖・ダメ、もう持たない！\n[7d]、離脱しなきゃ！‖78‖	！아，　아차！‖7c‖・안　돼，　더는\n못　버텨！　[7d]，\n이탈해야　해！‖78‖
363	1	2	0x06F8	0x0000	0x31B3	35	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0x0BF8	01 00 24 01	['0x0124']	cat1/f0x0000/c2-0x0BF8	A	！し、しまった！‖7c‖・ダメ、もう持たない！\n[7d]さん、離脱します！‖78‖	！아，　아차！‖7c‖・안　돼，　더는\n못　버텨！　[7d]　씨，\n이탈합니다！‖78‖
363	1	3	0x0700	0x0000	0x31D6	46	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0x0BF8	01 00 24 01	['0x0124']	cat1/f0x0000/c2-0x0BF8	A	・きゃああああっ！‖7c‖！くっ・・・、直撃！？‖7c‖・ご、ごめんなさい[7d]！\n離脱するわ！‖78‖	・꺄아아아앗！‖7c‖！윽・・・，\n직격！？‖7c‖・미，　미안해\n[7d]！　이탈한다！‖78‖
363	1	4	0x0708	0x0000	0x3204	43	참조됨	0x0C02	02 00 24 01 29 01	테니아	0x0BF8	01 00 24 01	['0x0124']	cat1/f0x0000/c2-0x0BF8	A	・きゃああああっ！‖7c‖！くっ・・・、直撃！？‖7c‖・ご、ごめん[7d]！\n離脱するよ！‖78‖	・꺄아아아앗！‖7c‖！윽・・・，\n직격！？‖7c‖・미，　미안\n[7d]！　이탈한다！‖78‖
363	1	5	0x0710	0x0000	0x322F	48	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0x0BF8	01 00 24 01	['0x0124']	cat1/f0x0000/c2-0x0BF8	A	・きゃああああっ！‖7c‖！くっ・・・、直撃！？‖7c‖・ご、ごめんなさい[7d]さん！\n離脱します！‖78‖	・꺄아아아앗！‖7c‖！윽・・・，\n직격！？‖7c‖・미，　미안해요\n[7d]　씨！\n이탈합니다！‖78‖
363	1	6	0x0718	0x8000	0x325F	60	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0xFFFF	(none)	[]	cat1/f0x8000/c2-0xFFFF	A	！く、くそぉっ！\nこんな所で・・・！‖7c‖・ダメだわ、戦闘不能！\n戦線から後退するわ！‖7c‖！みんな、すまない！‖78‖	！크，　젠장！\n이런　데서・・・！‖7c‖・안　되겠어，\n전투　불능！　전선에서\n후퇴한다！‖7c‖！다들，\n미안하다！‖78‖
363	1	7	0x0720	0x8000	0x329B	58	참조됨	0x0C02	02 00 24 01 29 01	테니아	0xFFFF	(none)	[]	cat1/f0x8000/c2-0xFFFF	A	！く、くそぉっ！\nこんな所で・・・！‖7c‖・ダメだよ、戦闘不能！\nもう後退しなきゃ！‖7c‖！みんな、すまない！‖78‖	！크，　젠장！\n이런　데서・・・！‖7c‖・안　되겠어，\n전투　불능！　이제　후퇴해야\n해！‖7c‖！다들，\n미안하다！‖78‖
363	1	8	0x0728	0x8000	0x32D5	60	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0xFFFF	(none)	[]	cat1/f0x8000/c2-0xFFFF	A	！く、くそぉっ！\nこんな所で・・・！‖7c‖・ダメです、戦闘不能！\n戦線から後退します！‖7c‖！みんな、すまない！‖78‖	！크，　젠장！\n이런　데서・・・！‖7c‖・안　되겠어요，\n전투　불능！　전선에서\n후퇴합니다！‖7c‖！다들，\n미안하다！‖78‖
363	2	0	0x0730	0x0000	0x3311	64	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0x0BF8	01 00 24 01	['0x0124']	cat2/f0x0000/c2-0x0BF8	A	！くそっ、もたないのか！？‖7c‖・ま、まだ動けるわ！\nでも、もう一度もらったら・・・‖7c‖！冗談じゃない！\nこんなところで！‖78‖	！젠장，　못\n버티는　건가！？‖7c‖・아，　아직\n움직일　수　있어！　하지만，\n한　번　더　맞으면・・・‖7c‖！웃기지　마라！\n이런　데서！‖78‖
363	2	1	0x0738	0x0000	0x3351	64	참조됨	0x0C02	02 00 24 01 29 01	테니아	0x0BF8	01 00 24 01	['0x0124']	cat2/f0x0000/c2-0x0BF8	A	！くそっ、もたないのか！？‖7c‖・ま、まだ動けるよ！\nでも、もう一度もらったら・・・‖7c‖！冗談じゃない！\nこんなところで！‖78‖	！젠장，　못\n버티는　건가！？‖7c‖・아，　아직\n움직일　수　있어！　하지만，\n한　번　더　맞으면・・・‖7c‖！웃기지　마라！\n이런　데서！‖78‖
363	2	2	0x0740	0x0000	0x3391	65	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0x0BF8	01 00 24 01	['0x0124']	cat2/f0x0000/c2-0x0BF8	A	！くそっ、もたないのか！？‖7c‖・ま、まだ動けます！\nでも、もう一度来られたら・・・‖7c‖！冗談じゃない！\nこんなところで！‖78‖	！젠장，　못\n버티는　건가！？‖7c‖・아，　아직\n움직일　수　있어요！　하지만\n한　번　더　오면・・・‖7c‖！웃기지　마라！\n이런　데서！‖78‖
363	2	4	0x0750	0x8000	0x33E6	49	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0xFFFF	(none)	[]	cat2/f0x8000/c2-0xFFFF	A	！直撃！？\nカティア、動けるか！？‖7c‖・な、何とか・・・\nでも危険よ、長くはもたないわ！‖78‖	！직격！？\n카티아，　움직일　수\n있나！？‖7c‖・어，\n어떻게든・・・　하지만　위험해，\n오래는　못　버텨！‖78‖
363	2	5	0x0758	0x8000	0x3417	49	참조됨	0x0C02	02 00 24 01 29 01	테니아	0xFFFF	(none)	[]	cat2/f0x8000/c2-0xFFFF	A	！直撃！？\nテニア、動けるか！？‖7c‖・な、何とか・・・\nでも危ないよ、長くはもたないよ！‖78‖	！직격！？\n테니아，　움직일　수\n있나！？‖7c‖・어，\n어떻게든・・・　하지만　위험해，\n오래는　못　버텨！‖78‖
363	2	6	0x0760	0x8000	0x3448	49	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0xFFFF	(none)	[]	cat2/f0x8000/c2-0xFFFF	A	！直撃！？\nメルア、動けるか！？‖7c‖・な、何とか・・・\nでも危ないです、長くはもちません！‖78‖	！직격！？\n멜루아，　움직일　수\n있나！？‖7c‖・어，어떻게든・・・\n하지만위험해요，　오래는\n못버텨요！‖78‖
363	2	7	0x0768	0x8000	0x3479	68	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0xFFFF	(none)	[]	cat2/f0x8000/c2-0xFFFF	A	！く、くそぉおおっ！‖7c‖・損傷率８０パーセント、\nオルゴンエクストラクター稼働低下！\nこのままでは危険だわ！‖78‖	！크，\n젠자아앙！‖7c‖・손상률\n８０％，　오르곤　가동\n저하！　이대로는　위험해！‖78‖
363	2	8	0x0770	0x8000	0x34BD	67	참조됨	0x0C02	02 00 24 01 29 01	테니아	0xFFFF	(none)	[]	cat2/f0x8000/c2-0xFFFF	A	！く、くそぉおおっ！‖7c‖・損傷率８０パーセント、\nオルゴンエクストラクター稼働低下！\nこのままじゃ危ないよ！‖78‖	！크，\n젠자아앙！‖7c‖・손상률\n８０％，　오르곤　가동\n저하！　이대로는　위험해！‖78‖
363	2	9	0x0778	0x8000	0x3500	68	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0xFFFF	(none)	[]	cat2/f0x8000/c2-0xFFFF	A	！く、くそぉおおっ！‖7c‖・損傷率８０パーセント、\nオルゴンエクストラクター稼働低下！\nこのままじゃ危ないです！‖78‖	！크，\n젠자아앙！‖7c‖・손상률８０％，\n오르곤　가동저하！\n이대로는위험해요！‖78‖
363	3	2	0x0790	0x8000	0x3566	44	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0xFFFF	(none)	[]	cat3/f0x8000/c2-0xFFFF	A	！カティア、被害は！？‖7c‖・出力低下！\nでも、戦闘続行には問題ないわ！‖78‖	！카티아，\n피해는！？‖7c‖・출력　저하！\n하지만，　전투　속행엔\n문제없어！‖78‖
363	3	3	0x0798	0x8000	0x3592	44	참조됨	0x0C02	02 00 24 01 29 01	테니아	0xFFFF	(none)	[]	cat3/f0x8000/c2-0xFFFF	A	！テニア、被害は！？‖7c‖・出力低下！\nでも、戦闘続行には問題ないよ！‖78‖	！테니아，\n피해는！？‖7c‖・출력　저하！\n하지만，　전투　속행엔\n문제없어！‖78‖
363	3	4	0x07A0	0x8000	0x35BE	45	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0xFFFF	(none)	[]	cat3/f0x8000/c2-0xFFFF	A	！メルア、被害は！？‖7c‖・出力低下！\nでも、戦闘続行には問題ありません！‖78‖	！멜루아，\n피해는！？‖7c‖・출력　저하！\n하지만，　전투　속행엔\n문제없어요！‖78‖
363	3	5	0x07A8	0x8000	0x35EB	23	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0xFFFF	(none)	[]	cat3/f0x8000/c2-0xFFFF	A	・油断しないで、\n[7d]！‖7c‖！わかってるよ！‖78‖	・방심하지　마，\n[7d]！‖7c‖！알고　있어！‖78‖
363	3	6	0x07B0	0x8000	0x3602	24	참조됨	0x0C02	02 00 24 01 29 01	테니아	0xFFFF	(none)	[]	cat3/f0x8000/c2-0xFFFF	A	・油断しないでよ、\n[7d]！‖7c‖！わかってるよ！‖78‖	・방심하지　마，\n[7d]！‖7c‖！알고　있어！‖78‖
363	3	7	0x07B8	0x8000	0x361A	29	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0xFFFF	(none)	[]	cat3/f0x8000/c2-0xFFFF	A	・油断しないでください、\n[7d]さん！‖7c‖！わかってるよ！‖78‖	・방심하지\n마세요，　[7d]　씨！‖7c‖！알고　있어！‖78‖
363	3	8	0x07C0	0x8000	0x3637	55	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0xFFFF	(none)	[]	cat3/f0x8000/c2-0xFFFF	A	！くそ、当たった！？‖7c‖・まだ動けるわ、\nだけど気を付けて！‖7c‖！ああ、\nやられるわけにいかないからな！‖78‖	！젠장，\n맞았다！？‖7c‖・아직　움직일\n수　있어，　하지만\n조심해！‖7c‖！그래，　당할\n수는　없으니까！‖78‖
363	3	9	0x07C8	0x8000	0x366E	55	참조됨	0x0C02	02 00 24 01 29 01	테니아	0xFFFF	(none)	[]	cat3/f0x8000/c2-0xFFFF	A	！くそ、当たった！？‖7c‖・まだ動けるよ、\nだけど気を付けて！‖7c‖！ああ、\nやられるわけにいかないからな！‖78‖	！젠장，\n맞았다！？‖7c‖・아직　움직일\n수　있어，　하지만\n조심해！‖7c‖！그래，　당할\n수는　없으니까！‖78‖
363	3	10	0x07D0	0x8000	0x36A5	59	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0xFFFF	(none)	[]	cat3/f0x8000/c2-0xFFFF	A	！くそ、当たった！？‖7c‖・まだ動けます、\nだけど気を付けてください！‖7c‖！ああ、\nやられるわけにいかないからな！‖78‖	！젠장，\n맞았다！？‖7c‖・아직　움직일\n수　있어요，　하지만\n조심하세요！‖7c‖！그래，　당할\n수는　없으니까！‖78‖
363	3	11	0x07D8	0x0800	0x36E0	40	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0xFFFF	(none)	[]	cat3/f0x0800/c2-0xFFFF	A	！うわああっ！　こ、このおぉっ！‖7c‖・落ち着いて[7d]！\nまだ大丈夫だわ！‖78‖	！으아악！\n이，　이놈！‖7c‖・침착해\n[7d]！　아직\n괜찮아！‖78‖
363	3	12	0x07E0	0x0800	0x3708	40	참조됨	0x0C02	02 00 24 01 29 01	테니아	0xFFFF	(none)	[]	cat3/f0x0800/c2-0xFFFF	A	！うわああっ！　こ、このおぉっ！‖7c‖・落ち着いて[7d]！\nまだ大丈夫だよ！‖78‖	！으아악！\n이，　이놈！‖7c‖・침착해\n[7d]！　아직\n괜찮아！‖78‖
363	3	13	0x07E8	0x0800	0x3730	42	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0xFFFF	(none)	[]	cat3/f0x0800/c2-0xFFFF	A	！うわああっ！　こ、このおぉっ！‖7c‖・落ち着いて[7d]さん！\nまだ大丈夫です！‖78‖	！으아악！\n이，　이놈！‖7c‖・침착해요\n[7d]　씨！　아직\n괜찮아요！‖78‖
363	4	1	0x07F8	0x0000	0x3766	29	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0x0BF8	01 00 24 01	['0x0124']	cat4/f0x0000/c2-0x0BF8	A	！当たった？‖7c‖・効かないわ！\nこの[7e]に\nそんな攻撃！‖78‖	！맞았어？‖7c‖・안　통해！　이\n[7e]에게　그딴\n공격！‖78‖
363	4	2	0x0800	0x0000	0x3783	29	참조됨	0x0C02	02 00 24 01 29 01	테니아	0x0BF8	01 00 24 01	['0x0124']	cat4/f0x0000/c2-0x0BF8	A	！当たった？‖7c‖・効かないよ！\nこの[7e]に\nそんな攻撃！‖78‖	！맞았어？‖7c‖・안　통해！　이\n[7e]에게　그딴\n공격！‖78‖
363	4	3	0x0808	0x0000	0x37A0	29	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0x0BF8	01 00 24 01	['0x0124']	cat4/f0x0000/c2-0x0BF8	A	！当たった？‖7c‖・効きません！\nこの[7e]に\nそんな攻撃！‖78‖	！맞았어？‖7c‖・안　통해요！\n이　[7e]에게　그딴\n공격！‖78‖
363	4	7	0x0828	0x8000	0x37E1	31	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0xFFFF	(none)	[]	cat4/f0x8000/c2-0xFFFF	A	・損傷軽微、\n行動に支障ないわ！‖7c‖！了解！‖78‖	・손상　경미，\n행동에　지장　없어！‖7c‖！알겠습니다！‖78‖
363	4	8	0x0830	0x8000	0x3800	31	참조됨	0x0C02	02 00 24 01 29 01	테니아	0xFFFF	(none)	[]	cat4/f0x8000/c2-0xFFFF	A	・損傷軽微、\n行動に支障ないよ！‖7c‖！了解！‖78‖	・손상　경미，\n행동에　지장　없어！‖7c‖！알겠습니다！‖78‖
363	4	9	0x0838	0x8000	0x381F	33	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0xFFFF	(none)	[]	cat4/f0x8000/c2-0xFFFF	A	・損傷軽微、\n行動に支障ありません！‖7c‖！了解！‖78‖	・손상　경미，\n행동에　지장　없어요！‖7c‖！알겠습니다！‖78‖
363	5	1	0x0848	0x0000	0x384B	9	참조됨	0x0C9C	01 00 28 01	카티아	0x0BF8	01 00 24 01	['0x0124']	cat5/f0x0000/c2-0x0BF8	A	！か、かわせた？‖78‖	！피，　피했나？‖78‖
363	5	2	0x0850	0x0000	0x3854	11	참조됨	0x0CA0	01 00 29 01	테니아	0x0BF8	01 00 24 01	['0x0124']	cat5/f0x0000/c2-0x0BF8	A	！か、かわせたかな？‖78‖	！피，\n피했으려나？‖78‖
363	5	3	0x0858	0x0000	0x385F	10	참조됨	0x0CA4	01 00 2a 01	멜루아	0x0BF8	01 00 24 01	['0x0124']	cat5/f0x0000/c2-0x0BF8	A	！か、かわせたの？‖78‖	！피，　피한\n거야？‖78‖
363	5	4	0x0860	0x0000	0x3869	10	참조됨	0x0C9C	01 00 28 01	카티아	0x0BF8	01 00 24 01	['0x0124']	cat5/f0x0000/c2-0x0BF8	A	！当たらないわ！‖78‖	！안　맞아！‖78‖
363	5	5	0x0868	0x0000	0x3873	10	참조됨	0x0CA0	01 00 29 01	테니아	0x0BF8	01 00 24 01	['0x0124']	cat5/f0x0000/c2-0x0BF8	A	！当たらないよ！‖78‖	！안　맞아！‖78‖
363	5	6	0x0870	0x0000	0x387D	11	참조됨	0x0CA4	01 00 2a 01	멜루아	0x0BF8	01 00 24 01	['0x0124']	cat5/f0x0000/c2-0x0BF8	A	！当たらないです！‖78‖	！안　맞아요！‖78‖
363	5	7	0x0878	0x0000	0x3888	12	참조됨	0x0C9C	01 00 28 01	카티아	0x0BF8	01 00 24 01	['0x0124']	cat5/f0x0000/c2-0x0BF8	A	！こ、こんなものなら！‖78‖	！이，　이\n정도라면！‖78‖
363	5	8	0x0880	0x0000	0x3894	10	참조됨	0x0CA0	01 00 29 01	테니아	0x0BF8	01 00 24 01	['0x0124']	cat5/f0x0000/c2-0x0BF8	A	！こ、こんなもん！‖78‖	！이，　이깟\n것！‖78‖
363	5	9	0x0888	0x0000	0x389E	12	참조됨	0x0CA4	01 00 2a 01	멜루아	0x0BF8	01 00 24 01	['0x0124']	cat5/f0x0000/c2-0x0BF8	A	！こ、このくらいなら！‖78‖	！이，　이\n정도라면！‖78‖
363	5	10	0x0890	0x0000	0x38AA	11	참조됨	0x0C9C	01 00 28 01	카티아	0x0BF8	01 00 24 01	['0x0124']	cat5/f0x0000/c2-0x0BF8	A	！外れてくれたわ！‖78‖	！빗나가줬어！‖78‖
363	5	11	0x0898	0x0000	0x38B5	11	참조됨	0x0CA0	01 00 29 01	테니아	0x0BF8	01 00 24 01	['0x0124']	cat5/f0x0000/c2-0x0BF8	A	！外れてくれたよ！‖78‖	！빗나가줬어！‖78‖
363	5	12	0x08A0	0x0000	0x38C0	15	참조됨	0x0CA4	01 00 2a 01	멜루아	0x0BF8	01 00 24 01	['0x0124']	cat5/f0x0000/c2-0x0BF8	A	！外れてくれたみたいです！‖78‖	！빗나가준\n모양이에요！‖78‖
363	5	13	0x08A8	0x0000	0x38CF	25	참조됨	0x0C9C	01 00 28 01	카티아	0x0BF8	01 00 24 01	['0x0124']	cat5/f0x0000/c2-0x0BF8	A	！こんなところで、\nやられるわけにはいかないわ！‖78‖	！이런　데서，\n당할　순　없어！‖78‖
363	5	14	0x08B0	0x0000	0x38E8	25	참조됨	0x0CA0	01 00 29 01	테니아	0x0BF8	01 00 24 01	['0x0124']	cat5/f0x0000/c2-0x0BF8	A	！こんなところで、\nやられるわけにはいかないよ！‖78‖	！이런　데서，\n당할　순　없어！‖78‖
363	5	15	0x08B8	0x0000	0x3901	25	참조됨	0x0CA4	01 00 2a 01	멜루아	0x0BF8	01 00 24 01	['0x0124']	cat5/f0x0000/c2-0x0BF8	A	！こんなところで、\nやられるわけにはいきません！‖78‖	！이런　데서，\n당할　순　없습니다！‖78‖
363	5	16	0x08C0	0x8000	0x391A	16	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0xFFFF	(none)	[]	cat5/f0x8000/c2-0xFFFF	A	！かわせ、カティア！‖7c‖・ええ！‖78‖	！피해，\n카티아！‖7c‖・응！‖78‖
363	5	17	0x08C8	0x8000	0x392A	16	참조됨	0x0C02	02 00 24 01 29 01	테니아	0xFFFF	(none)	[]	cat5/f0x8000/c2-0xFFFF	A	！かわせ、テニア！‖7c‖・うん！‖78‖	！피해，\n테니아！‖7c‖・응！‖78‖
363	5	18	0x08D0	0x8000	0x393A	15	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0xFFFF	(none)	[]	cat5/f0x8000/c2-0xFFFF	A	！かわせ、メルア！‖7c‖・はい！‖78‖	！피해，\n멜루아！‖7c‖・네！‖78‖
363	5	19	0x08D8	0x8000	0x3949	17	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0xFFFF	(none)	[]	cat5/f0x8000/c2-0xFFFF	A	・回避するわ！‖7c‖！頼む！‖78‖	・회피한다！‖7c‖！부탁한다！‖78‖
363	5	20	0x08E0	0x8000	0x395A	17	참조됨	0x0C02	02 00 24 01 29 01	테니아	0xFFFF	(none)	[]	cat5/f0x8000/c2-0xFFFF	A	・回避するよ！‖7c‖！頼む！‖78‖	・회피한다！‖7c‖！부탁한다！‖78‖
363	5	21	0x08E8	0x8000	0x396B	17	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0xFFFF	(none)	[]	cat5/f0x8000/c2-0xFFFF	A	・回避します！‖7c‖！頼む！‖78‖	・회피합니다！‖7c‖！부탁한다！‖78‖
363	5	22	0x08F0	0x8000	0x397C	18	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0xFFFF	(none)	[]	cat5/f0x8000/c2-0xFFFF	A	！来るぞカティア！‖7c‖・任せて！‖78‖	！온다　카티아！‖7c‖・맡겨！‖78‖
363	5	23	0x08F8	0x8000	0x398E	19	참조됨	0x0C02	02 00 24 01 29 01	테니아	0xFFFF	(none)	[]	cat5/f0x8000/c2-0xFFFF	A	！来るぞテニア！‖7c‖・任せてよ！‖78‖	！온다　테니아！‖7c‖・맡겨！‖78‖
363	5	24	0x0900	0x8000	0x39A1	21	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0xFFFF	(none)	[]	cat5/f0x8000/c2-0xFFFF	A	！来るぞメルア！‖7c‖・任せてください！‖78‖	！온다　멜루아！‖7c‖・맡겨주세요！‖78‖
363	5	25	0x0908	0x8000	0x39B6	24	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0xFFFF	(none)	[]	cat5/f0x8000/c2-0xFFFF	A	・予想通りの動きね！‖7c‖！よし、いいぞ！‖78‖	・예상대로의\n움직임이네！‖7c‖！좋아，　좋아！‖78‖
363	5	26	0x0910	0x8000	0x39CE	25	참조됨	0x0C02	02 00 24 01 29 01	테니아	0xFFFF	(none)	[]	cat5/f0x8000/c2-0xFFFF	A	・予想通りの動きだね！‖7c‖！よし、いいぞ！‖78‖	・예상대로의\n움직임이네！‖7c‖！좋아，　좋아！‖78‖
363	5	27	0x0918	0x8000	0x39E7	25	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0xFFFF	(none)	[]	cat5/f0x8000/c2-0xFFFF	A	・思った通りの動きです！‖7c‖！よし、いいぞ！‖78‖	・생각대로의\n움직임이에요！‖7c‖！좋아，　좋아！‖78‖
363	5	28	0x0920	0x8000	0x3A00	20	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0xFFFF	(none)	[]	cat5/f0x8000/c2-0xFFFF	A	！任せたぞ、カティア！‖7c‖・了解！‖78‖	！맡겼다，\n카티아！‖7c‖・알겠습니다！‖78‖
363	5	29	0x0928	0x8000	0x3A14	20	참조됨	0x0C02	02 00 24 01 29 01	테니아	0xFFFF	(none)	[]	cat5/f0x8000/c2-0xFFFF	A	！任せたぞ、テニア！‖7c‖・ＯＫ！‖78‖	！맡겼다，\n테니아！‖7c‖・ＯＫ！‖78‖
363	5	30	0x0930	0x8000	0x3A28	21	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0xFFFF	(none)	[]	cat5/f0x8000/c2-0xFFFF	A	！任せたぞ、メルア！‖7c‖・了解です！‖78‖	！맡겼다，\n멜루아！‖7c‖・알겠습니다！‖78‖
363	5	31	0x0938	0x8000	0x3A3D	34	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0xFFFF	(none)	[]	cat5/f0x8000/c2-0xFFFF	A	・回避成功よ！\n次に備えて、[7d]！‖7c‖！ああ、わかってる！‖78‖	・회피\n성공이야！　다음에　대비해，\n[7d]！‖7c‖！그래，　알고\n있어！‖78‖
363	5	32	0x0940	0x8000	0x3A5F	35	참조됨	0x0C02	02 00 24 01 29 01	테니아	0xFFFF	(none)	[]	cat5/f0x8000/c2-0xFFFF	A	・回避成功っと！\n次に備えて、[7d]！‖7c‖！ああ、わかってる！‖78‖	・회피　성공！\n다음에　대비해，\n[7d]！‖7c‖！그래，　알고\n있어！‖78‖
363	5	33	0x0948	0x8000	0x3A82	37	참조됨	0x0C08	02 00 24 01 2a 01	멜루아	0xFFFF	(none)	[]	cat5/f0x8000/c2-0xFFFF	A	・回避成功です！\n次に備えて、[7d]さん！‖7c‖！ああ、わかってる！‖78‖	・회피\n성공이에요！　다음에\n대비해，　[7d]　씨！‖7c‖！그래，　알고\n있어！‖78‖
363	6	0	0x0950	0x0000	0x3AA7	21	참조됨	0x0C9C	01 00 28 01	카티아	0x0BF8	01 00 24 01	['0x0124']	cat6/f0x0000/c2-0x0BF8	A	！この子にそんな攻撃、\n効かないわ！‖78‖	！이　아이한테\n그딴　공격，　안　통해！‖78‖
363	6	1	0x0958	0x0000	0x3ABC	21	참조됨	0x0CA0	01 00 29 01	테니아	0x0BF8	01 00 24 01	['0x0124']	cat6/f0x0000/c2-0x0BF8	A	！この子にそんな攻撃、\n効かないよ！‖78‖	！이　아이한테\n그딴　공격，　안　통해！‖78‖
363	6	2	0x0960	0x0000	0x3AD1	23	참조됨	0x0CA4	01 00 2a 01	멜루아	0x0BF8	01 00 24 01	['0x0124']	cat6/f0x0000/c2-0x0BF8	A	！この子にそんな攻撃、\n効かないですよ！‖78‖	！이　아이한테\n그딴　공격，　안　통해요！‖78‖
363	6	5	0x0978	0x8000	0x3AFD	40	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0xFFFF	(none)	[]	cat6/f0x8000/c2-0xFFFF	A	！来るぞカティア！‖7c‖・オルゴンクラウド全開、\n攻撃を中和するわ！‖78‖	！온다　카티아！‖7c‖・오르곤\n클라우드　전개，　공격을\n중화한다！‖78‖
363	6	6	0x0980	0x8000	0x3B25	30	참조됨	0x0BFC	02 00 24 01 28 01	카티아	0xFFFF	(none)	[]	cat6/f0x8000/c2-0xFFFF	A	！当たったのか？‖7c‖・心配しないで[7d]！\n今の[7e]なら！‖78‖	！맞은　건가？‖7c‖・걱정　마\n[7d]！　지금의\n[7e]라면！‖78‖
363	6	7	0x0988	0x8000	0x3B43	40	참조됨	0x0C02	02 00 24 01 29 01	테니아	0xFFFF	(none)	[]	cat6/f0x8000/c2-0xFFFF	A	！来るぞテニア！‖7c‖・オルゴンクラウド全開、\n攻撃を中和するよ！‖78‖	！온다　테니아！‖7c‖・오르곤\n클라우드　전개，　공격을\n중화한다！‖78‖
