blk	cat	idx	entry_off	flag	text_off	seg_size	참조여부	cond1_ptr	cond1_raw	탑승자	cond2_ptr	cond2_raw	cond2_items	그룹키	분류	JP본문	KR본문
364	2	1	0x0698	0x0000	0x305C	48	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0B38	01 00 26 01	['0x0126']	cat2/f0x0000/c2-0x0B38	A	！直撃！？\nカティア、動ける！？‖7c‖・な、何とか・・・\nでも危険よ、長くはもたないわ！‖78‖	！직격！？\n카티아，　움직일　수\n있어！？‖7c‖・어，\n어떻게든・・・　하지만　위험해，\n오래는　못　버텨！‖78‖
364	2	2	0x06A0	0x0000	0x308C	47	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0B38	01 00 26 01	['0x0126']	cat2/f0x0000/c2-0x0B38	A	！直撃！？\nテニア、動ける！？‖7c‖・な、何とか・・・\nでも危ないよ、長くはもたない！‖78‖	！직격！？\n테니아，　움직일　수\n있어！？‖7c‖・어，\n어떻게든・・・　하지만　위험해，\n오래는　못　버텨！‖78‖
364	2	3	0x06A8	0x0000	0x30BB	48	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0B38	01 00 26 01	['0x0126']	cat2/f0x0000/c2-0x0B38	A	！直撃！？\nメルア、動ける！？‖7c‖・な、何とか・・・\nでも危ないです、長くはもちません！‖78‖	！직격！？\n멜루아，　움직일　수\n있어！？‖7c‖・어，어떻게든・・・\n하지만위험해요，　오래는\n못버텨요！‖78‖
364	2	4	0x06B0	0x0000	0x30EB	81	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0B38	01 00 26 01	['0x0126']	cat2/f0x0000/c2-0x0B38	A	！く、くそっ！\nカティア、機体の状況！‖7c‖・損傷率８０パーセント、\nオルゴンエクストラクター稼働低下！\nこのままでは危険だわ！‖78‖	！크，　젠장！\n카티아，　기체　상황！‖7c‖・손상률\n８０％，　오르곤　가동\n저하！　이대로는　위험해！‖78‖
364	2	5	0x06B8	0x0000	0x313C	80	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0B38	01 00 26 01	['0x0126']	cat2/f0x0000/c2-0x0B38	A	！く、くそっ！\nテニア、機体の状況！‖7c‖・損傷率８０パーセント、\nオルゴンエクストラクター稼働低下！\nこのままじゃ危ないよ！‖78‖	！크，　젠장！\n테니아，　기체　상황！‖7c‖・손상률\n８０％，　오르곤　가동\n저하！　이대로는　위험해！‖78‖
364	2	6	0x06C0	0x0000	0x318C	80	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0B38	01 00 26 01	['0x0126']	cat2/f0x0000/c2-0x0B38	A	！く、くそっ！\nメルア、機体の状況！‖7c‖・損傷率８０パーセント、\nオルゴンエクストラクター稼働低下！\nこのままでは危険です！‖78‖	！크，　젠장！\n멜루아，　기체　상황！‖7c‖・손상률８０％，\n오르곤　가동저하！\n이대로는위험합니다！‖78‖
364	2	7	0x06C8	0x0000	0x31DC	69	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0B38	01 00 26 01	['0x0126']	cat2/f0x0000/c2-0x0B38	A	！くそっ、もたないのか！？‖7c‖・ま、まだ動けるわ！\nでももう一度もらったら、多分・・・‖7c‖！冗談じゃないわ！\nこんなところで！‖78‖	！젠장，　못\n버티는　건가！？‖7c‖・아，　아직\n움직일　수　있어！　하지만\n한　번　더　맞으면，　아마・・・‖7c‖！웃기지　마！\n이런　데서！‖78‖
364	2	8	0x06D0	0x0000	0x3221	69	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0B38	01 00 26 01	['0x0126']	cat2/f0x0000/c2-0x0B38	A	！くそっ、もたないのか！？‖7c‖・ま、まだ動けるよ！\nでももう一度もらったら、多分・・・‖7c‖！冗談じゃないわ！\nこんなところで！‖78‖	！젠장，　못\n버티는　건가！？‖7c‖・아，　아직\n움직일　수　있어！　하지만\n한　번　더　맞으면，　아마・・・‖7c‖！웃기지　마！\n이런　데서！‖78‖
364	2	9	0x06D8	0x0000	0x3266	70	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0B38	01 00 26 01	['0x0126']	cat2/f0x0000/c2-0x0B38	A	！くそっ、もたないのか！？‖7c‖・ま、まだ動けます！\nでももう一度来られたら、多分・・・‖7c‖！冗談じゃないわ！\nこんなところで！‖78‖	！젠장，　못\n버티는　건가！？‖7c‖・아，　아직\n움직일　수　있어요！　하지만\n한　번　더　오면，　아마・・・‖7c‖！웃기지　마！\n이런　데서！‖78‖
364	3	2	0x06F0	0x0000	0x32C9	44	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0B38	01 00 26 01	['0x0126']	cat3/f0x0000/c2-0x0B38	A	！カティア、被害は！？‖7c‖・出力低下！\nでも、戦闘続行には問題ないわ！‖78‖	！카티아，\n피해는！？‖7c‖・출력　저하！\n하지만，　전투　속행엔\n문제없어！‖78‖
364	3	3	0x06F8	0x0000	0x32F5	44	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0B38	01 00 26 01	['0x0126']	cat3/f0x0000/c2-0x0B38	A	！テニア、被害は！？‖7c‖・出力低下！\nでも、戦闘続行には問題ないよ！‖78‖	！테니아，\n피해는！？‖7c‖・출력　저하！\n하지만，　전투　속행엔\n문제없어！‖78‖
364	3	4	0x0700	0x0000	0x3321	45	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0B38	01 00 26 01	['0x0126']	cat3/f0x0000/c2-0x0B38	A	！メルア、被害は！？‖7c‖・出力低下！\nでも、戦闘続行には問題ありません！‖78‖	！멜루아，\n피해는！？‖7c‖・출력　저하！\n하지만，　전투　속행엔\n문제없어요！‖78‖
364	3	5	0x0708	0x0000	0x334E	34	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0B38	01 00 26 01	['0x0126']	cat3/f0x0000/c2-0x0B38	A	！どうしたのカティア！？\n気を抜かないで！‖7c‖・す、すいません！‖78‖	！왜　그래\n카티아！？　방심하지　마！‖7c‖・죄，\n죄송해요！‖78‖
364	3	6	0x0710	0x0000	0x3370	34	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0B38	01 00 26 01	['0x0126']	cat3/f0x0000/c2-0x0B38	A	！どうしたのテニア！？\n気を抜かないで！‖7c‖・ご、ごめん！‖78‖	！왜　그래\n테니아！？　방심하지　마！‖7c‖・미，　미안！‖78‖
364	3	7	0x0718	0x0000	0x3392	36	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0B38	01 00 26 01	['0x0126']	cat3/f0x0000/c2-0x0B38	A	！どうしたのメルア！？\n気を抜かないで！‖7c‖・ご、ごめんなさい！‖78‖	！왜　그래\n멜루아！？　방심하지　마！‖7c‖・미，　미안해！‖78‖
364	3	8	0x0720	0x0000	0x33B6	45	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0B38	01 00 26 01	['0x0126']	cat3/f0x0000/c2-0x0B38	A	！反応が遅い！\n死にたくなかったら避けなさい！‖7c‖・え、ええ！‖7c‖！頼むわよ！‖78‖	！반응이　느려！\n죽고　싶지　않으면　피해！‖7c‖・으，　응！‖7c‖！부탁해！‖78‖
364	3	9	0x0728	0x0000	0x33E3	45	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0B38	01 00 26 01	['0x0126']	cat3/f0x0000/c2-0x0B38	A	！反応が遅い！\n死にたくなかったら避けなさい！‖7c‖・う、うん！‖7c‖！頼むわよ！‖78‖	！반응이　느려！\n죽고　싶지　않으면　피해！‖7c‖・으，　응！‖7c‖！부탁해！‖78‖
364	3	10	0x0730	0x0000	0x3410	45	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0B38	01 00 26 01	['0x0126']	cat3/f0x0000/c2-0x0B38	A	！反応が遅い！\n死にたくなかったら避けなさい！‖7c‖・は、はい！‖7c‖！頼むわよ！‖78‖	！반응이　느려！\n죽고　싶지　않으면　피해！‖7c‖・네，　네！‖7c‖！부탁해！‖78‖
364	4	3	0x0750	0x0000	0x3462	47	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0B38	01 00 26 01	['0x0126']	cat4/f0x0000/c2-0x0B38	A	・損傷軽微、\n行動に支障ないわ！‖7c‖！了解よ！\n倍にして返してあげる！‖78‖	・손상　경미，\n행동에　지장　없어！‖7c‖！알겠어！　배로\n갚아주겠어！‖78‖
364	4	4	0x0758	0x0000	0x3491	47	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0B38	01 00 26 01	['0x0126']	cat4/f0x0000/c2-0x0B38	A	・損傷軽微、\n行動に支障ないよ！‖7c‖！了解よ！\n倍にして返してあげる！‖78‖	・손상　경미，\n행동에　지장　없어！‖7c‖！알겠어！　배로\n갚아주겠어！‖78‖
364	4	5	0x0760	0x0000	0x34C0	49	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0B38	01 00 26 01	['0x0126']	cat4/f0x0000/c2-0x0B38	A	・損傷軽微、\n行動に支障ありません！‖7c‖！了解よ！\n倍にして返してあげる！‖78‖	・손상　경미，\n행동에　지장　없어요！‖7c‖！알겠어！　배로\n갚아주겠어！‖78‖
364	4	6	0x0768	0x0000	0x34F1	29	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0B38	01 00 26 01	['0x0126']	cat4/f0x0000/c2-0x0B38	A	！当たった？‖7c‖・効かないわ！\nこの[7e]に\nそんな攻撃！‖78‖	！맞았어？‖7c‖・안　통해！　이\n[7e]에게　그딴\n공격！‖78‖
364	4	7	0x0770	0x0000	0x350E	29	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0B38	01 00 26 01	['0x0126']	cat4/f0x0000/c2-0x0B38	A	！当たった？‖7c‖・効かないよ！\nこの[7e]に\nそんな攻撃！‖78‖	！맞았어？‖7c‖・안　통해！　이\n[7e]에게　그딴\n공격！‖78‖
364	4	8	0x0778	0x0000	0x352B	29	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0B38	01 00 26 01	['0x0126']	cat4/f0x0000/c2-0x0B38	A	！当たった？‖7c‖・効きません！\nこの[7e]に\nそんな攻撃！‖78‖	！맞았어？‖7c‖・안　통해요！\n이　[7e]에게　그딴\n공격！‖78‖
364	5	1	0x0788	0x0000	0x3553	18	참조됨	0x0BCE	01 00 28 01	카티아	0x0B38	01 00 26 01	['0x0126']	cat5/f0x0000/c2-0x0B38	A	！当たるものですか！　ええいっ！‖78‖	！맞을　줄\n알고！　에잇！‖78‖
364	5	2	0x0790	0x0000	0x3565	16	참조됨	0x0BD2	01 00 29 01	테니아	0x0B38	01 00 26 01	['0x0126']	cat5/f0x0000/c2-0x0B38	A	！当たるもんか！　ええいっ！‖78‖	！맞을　줄\n아냐！　에잇！‖78‖
364	5	3	0x0798	0x0000	0x3575	18	참조됨	0x0BD6	01 00 2a 01	멜루아	0x0B38	01 00 26 01	['0x0126']	cat5/f0x0000/c2-0x0B38	A	！当たるもんですか！　ええいっ！‖78‖	！맞을　줄\n알고！　에잇！‖78‖
364	5	4	0x07A0	0x0000	0x3587	10	참조됨	0x0BCE	01 00 28 01	카티아	0x0B38	01 00 26 01	['0x0126']	cat5/f0x0000/c2-0x0B38	A	！当たらないわ！‖78‖	！안　맞아！‖78‖
364	5	5	0x07A8	0x0000	0x3591	10	참조됨	0x0BD2	01 00 29 01	테니아	0x0B38	01 00 26 01	['0x0126']	cat5/f0x0000/c2-0x0B38	A	！当たらないよ！‖78‖	！안　맞아！‖78‖
364	5	6	0x07B0	0x0000	0x359B	11	참조됨	0x0BD6	01 00 2a 01	멜루아	0x0B38	01 00 26 01	['0x0126']	cat5/f0x0000/c2-0x0B38	A	！当たらないです！‖78‖	！안　맞아요！‖78‖
364	5	7	0x07B8	0x0000	0x35A6	12	참조됨	0x0BCE	01 00 28 01	카티아	0x0B38	01 00 26 01	['0x0126']	cat5/f0x0000/c2-0x0B38	A	！こ、こんなものなら！‖78‖	！이，　이\n정도라면！‖78‖
364	5	8	0x07C0	0x0000	0x35B2	10	참조됨	0x0BD2	01 00 29 01	테니아	0x0B38	01 00 26 01	['0x0126']	cat5/f0x0000/c2-0x0B38	A	！こ、こんなもん！‖78‖	！이，　이깟\n것！‖78‖
364	5	9	0x07C8	0x0000	0x35BC	12	참조됨	0x0BD6	01 00 2a 01	멜루아	0x0B38	01 00 26 01	['0x0126']	cat5/f0x0000/c2-0x0B38	A	！こ、このくらいなら！‖78‖	！이，　이\n정도라면！‖78‖
364	5	10	0x07D0	0x0000	0x35C8	11	참조됨	0x0BCE	01 00 28 01	카티아	0x0B38	01 00 26 01	['0x0126']	cat5/f0x0000/c2-0x0B38	A	！外れてくれたわ！‖78‖	！빗나가줬어！‖78‖
364	5	11	0x07D8	0x0000	0x35D3	11	참조됨	0x0BD2	01 00 29 01	테니아	0x0B38	01 00 26 01	['0x0126']	cat5/f0x0000/c2-0x0B38	A	！外れてくれたよ！‖78‖	！빗나가줬어！‖78‖
364	5	12	0x07E0	0x0000	0x35DE	15	참조됨	0x0BD6	01 00 2a 01	멜루아	0x0B38	01 00 26 01	['0x0126']	cat5/f0x0000/c2-0x0B38	A	！外れてくれたみたいです！‖78‖	！빗나가준\n모양이에요！‖78‖
364	5	13	0x07E8	0x0000	0x35ED	25	참조됨	0x0BCE	01 00 28 01	카티아	0x0B38	01 00 26 01	['0x0126']	cat5/f0x0000/c2-0x0B38	A	！こんなところで、\nやられるわけにはいかないわ！‖78‖	！이런　데서，\n당할　순　없어！‖78‖
364	5	14	0x07F0	0x0000	0x3606	25	참조됨	0x0BD2	01 00 29 01	테니아	0x0B38	01 00 26 01	['0x0126']	cat5/f0x0000/c2-0x0B38	A	！こんなところで、\nやられるわけにはいかないよ！‖78‖	！이런　데서，\n당할　순　없어！‖78‖
364	5	15	0x07F8	0x0000	0x361F	25	참조됨	0x0BD6	01 00 2a 01	멜루아	0x0B38	01 00 26 01	['0x0126']	cat5/f0x0000/c2-0x0B38	A	！こんなところで、\nやられるわけにはいきません！‖78‖	！이런　데서，\n당할　순　없습니다！‖78‖
364	5	16	0x0800	0x0000	0x3638	19	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0B38	01 00 26 01	['0x0126']	cat5/f0x0000/c2-0x0B38	A	！かわしなさい、カティア！‖7c‖・ええ！‖78‖	！피해라，\n카티아！‖7c‖・응！‖78‖
364	5	17	0x0808	0x0000	0x364B	19	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0B38	01 00 26 01	['0x0126']	cat5/f0x0000/c2-0x0B38	A	！かわしなさい、テニア！‖7c‖・うん！‖78‖	！피해라，\n테니아！‖7c‖・응！‖78‖
364	5	18	0x0810	0x0000	0x365E	18	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0B38	01 00 26 01	['0x0126']	cat5/f0x0000/c2-0x0B38	A	！かわしなさい、メルア！‖7c‖・はい！‖78‖	！피해라，\n멜루아！‖7c‖・네！‖78‖
364	5	19	0x0818	0x0000	0x3670	17	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0B38	01 00 26 01	['0x0126']	cat5/f0x0000/c2-0x0B38	A	・回避するわ！‖7c‖！お願い！‖78‖	・회피한다！‖7c‖！부탁이야！‖78‖
364	5	20	0x0820	0x0000	0x3681	17	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0B38	01 00 26 01	['0x0126']	cat5/f0x0000/c2-0x0B38	A	・回避するよ！‖7c‖！お願い！‖78‖	・회피한다！‖7c‖！부탁이야！‖78‖
364	5	21	0x0828	0x0000	0x3692	17	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0B38	01 00 26 01	['0x0126']	cat5/f0x0000/c2-0x0B38	A	・回避します！‖7c‖！お願い！‖78‖	・회피합니다！‖7c‖！부탁이야！‖78‖
364	5	22	0x0830	0x0000	0x36A3	19	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0B38	01 00 26 01	['0x0126']	cat5/f0x0000/c2-0x0B38	A	！来るわよカティア！‖7c‖・任せて！‖78‖	！온다　카티아！‖7c‖・맡겨！‖78‖
364	5	23	0x0838	0x0000	0x36B6	20	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0B38	01 00 26 01	['0x0126']	cat5/f0x0000/c2-0x0B38	A	！来るわよテニア！‖7c‖・任せてよ！‖78‖	！온다　테니아！‖7c‖・맡겨！‖78‖
364	5	24	0x0840	0x0000	0x36CA	22	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0B38	01 00 26 01	['0x0126']	cat5/f0x0000/c2-0x0B38	A	！来るわよメルア！‖7c‖・任せてください！‖78‖	！온다　멜루아！‖7c‖・맡겨주세요！‖78‖
364	5	25	0x0848	0x0000	0x36E0	46	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0B38	01 00 26 01	['0x0126']	cat5/f0x0000/c2-0x0B38	A	・予想通りの動きだわ！‖7c‖！見えてるわね、カティア！\n次も頼むわよ！‖7c‖・ええ！‖78‖	・예상대로의\n움직임이야！‖7c‖！보이지，\n카티아！　다음도　부탁해！‖7c‖・응！‖78‖
364	5	26	0x0850	0x0000	0x370E	46	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0B38	01 00 26 01	['0x0126']	cat5/f0x0000/c2-0x0B38	A	・予想通りの動きだね！‖7c‖！見えてるわね、テニア！\n次も頼むわよ！‖7c‖・うん！‖78‖	・예상대로의\n움직임이네！‖7c‖！보이지，\n테니아！　다음도　부탁해！‖7c‖・응！‖78‖
364	5	27	0x0858	0x0000	0x373C	45	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0B38	01 00 26 01	['0x0126']	cat5/f0x0000/c2-0x0B38	A	・思った通りの動きです！‖7c‖！見えてるわね、メルア！\n次も頼むわよ！‖7c‖・はい！‖78‖	・생각대로의\n움직임이에요！‖7c‖！보이지，\n멜루아！　다음도　부탁해！‖7c‖・네！‖78‖
364	5	28	0x0860	0x0000	0x3769	21	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0B38	01 00 26 01	['0x0126']	cat5/f0x0000/c2-0x0B38	A	！任せたわよ、カティア！‖7c‖・了解！‖78‖	！맡겼어，\n카티아！‖7c‖・알겠습니다！‖78‖
364	5	29	0x0868	0x0000	0x377E	21	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0B38	01 00 26 01	['0x0126']	cat5/f0x0000/c2-0x0B38	A	！任せたわよ、テニア！‖7c‖・ＯＫ！‖78‖	！맡겼어，\n테니아！‖7c‖・ＯＫ！‖78‖
364	5	30	0x0870	0x0000	0x3793	22	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0B38	01 00 26 01	['0x0126']	cat5/f0x0000/c2-0x0B38	A	！任せたわよ、メルア！‖7c‖・了解です！‖78‖	！맡겼어，\n멜루아！‖7c‖・알겠습니다！‖78‖
364	5	31	0x0878	0x0000	0x37A9	38	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0B38	01 00 26 01	['0x0126']	cat5/f0x0000/c2-0x0B38	A	・か、かわせたの？‖7c‖！カティア！\n回避したら次に備える！‖7c‖・ええ！‖78‖	・피，　피한\n거야？‖7c‖！카티아！\n회피하면　다음을\n대비한다！‖7c‖・응！‖78‖
364	5	32	0x0880	0x0000	0x37CF	38	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0B38	01 00 26 01	['0x0126']	cat5/f0x0000/c2-0x0B38	A	・か、かわせたの？‖7c‖！テニア！\n回避したら次に備える！‖7c‖・うん！‖78‖	・피，　피한\n거야？‖7c‖！테니아！\n회피하면　다음을\n대비한다！‖7c‖・응！‖78‖
364	5	33	0x0888	0x0000	0x37F5	37	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0B38	01 00 26 01	['0x0126']	cat5/f0x0000/c2-0x0B38	A	・か、かわせたの？‖7c‖！メルア！\n回避したら次に備える！‖7c‖・はい！‖78‖	・피，　피한\n거야？‖7c‖！멜루아！\n회피하면　다음을\n대비한다！‖7c‖・네！‖78‖
364	6	2	0x08A0	0x0000	0x382F	21	참조됨	0x0BCE	01 00 28 01	카티아	0x0B38	01 00 26 01	['0x0126']	cat6/f0x0000/c2-0x0B38	A	！この子にそんな攻撃、\n効かないわ！‖78‖	！이　아이한테\n그딴　공격，　안　통해！‖78‖
364	6	3	0x08A8	0x0000	0x3844	41	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0B38	01 00 26 01	['0x0126']	cat6/f0x0000/c2-0x0B38	A	！来るわよカティア！‖7c‖・オルゴンクラウド全開、\n攻撃を中和するわ！‖78‖	！온다　카티아！‖7c‖・오르곤\n클라우드　전개，　공격을\n중화한다！‖78‖
364	6	4	0x08B0	0x0000	0x386D	29	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0B38	01 00 26 01	['0x0126']	cat6/f0x0000/c2-0x0B38	A	！当たったの？‖7c‖・心配しないで[7d]！\n今の[7e]なら！‖78‖	！맞았어？‖7c‖・걱정　마\n[7d]！　지금의\n[7e]라면！‖78‖
364	6	5	0x08B8	0x0000	0x388A	21	참조됨	0x0BD2	01 00 29 01	테니아	0x0B38	01 00 26 01	['0x0126']	cat6/f0x0000/c2-0x0B38	A	！この子にそんな攻撃、\n効かないよ！‖78‖	！이　아이한테\n그딴　공격，　안　통해！‖78‖
364	6	6	0x08C0	0x0000	0x389F	42	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0B38	01 00 26 01	['0x0126']	cat6/f0x0000/c2-0x0B38	A	！来るわよテニア！‖7c‖・オルゴンクラウド全開、\n攻撃を中和するよっ！‖78‖	！온다　테니아！‖7c‖・오르곤\n클라우드　전개，　공격을\n중화한다！‖78‖
364	6	7	0x08C8	0x0000	0x38C9	29	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0B38	01 00 26 01	['0x0126']	cat6/f0x0000/c2-0x0B38	A	！当たったの？‖7c‖・大丈夫だよ[7d]！\n今の[7e]なら！‖78‖	！맞았어？‖7c‖・괜찮아\n[7d]！　지금의\n[7e]라면！‖78‖
364	6	8	0x08D0	0x0000	0x38E6	22	참조됨	0x0BD6	01 00 2a 01	멜루아	0x0B38	01 00 26 01	['0x0126']	cat6/f0x0000/c2-0x0B38	A	！この子にそんな攻撃、\n効かないです！‖78‖	！이　아이한테\n그딴　공격，　안\n통합니다！‖78‖
364	6	9	0x08D8	0x0000	0x38FC	40	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0B38	01 00 26 01	['0x0126']	cat6/f0x0000/c2-0x0B38	A	！来るわよメルア！‖7c‖・オルゴンクラウド全開、\n攻撃を中和します！‖78‖	！온다　멜루아！‖7c‖・오르곤\n클라우드　전개，　공격을\n중화합니다！‖78‖
364	6	10	0x08E0	0x0000	0x3924	31	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0B38	01 00 26 01	['0x0126']	cat6/f0x0000/c2-0x0B38	A	！当たったの？‖7c‖・大丈夫です[7d]さん！\n今の[7e]なら！‖78‖	！맞았어？‖7c‖・괜찮아요\n[7d]　씨！　지금의\n[7e]라면！‖78‖
364	7	0	0x08E8	0x0000	0x3943	59	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0B38	01 00 26 01	['0x0126']	cat7/f0x0000/c2-0x0B38	A	！くそっ、使いすぎたか？\n敵もここまで粘ってくれるとはね！‖7c‖・このままじゃ\n攻撃できないわ、何とかしないと！‖78‖	！젠장，　너무\n썼나？　적도　여기까지\n버텨주다니！‖7c‖・이대로는　공격\n못　해，　어떻게든　해야\n해！‖78‖
364	7	1	0x08F0	0x0000	0x397E	59	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0B38	01 00 26 01	['0x0126']	cat7/f0x0000/c2-0x0B38	A	！くそっ、使いすぎたか？\n敵もここまで粘ってくれるとはね！‖7c‖・このままじゃ\n攻撃できないよ、何とかしないと！‖78‖	！젠장，　너무\n썼나？　적도　여기까지\n버텨주다니！‖7c‖・이대로는　공격\n못　해，　어떻게든　해야\n해！‖78‖
364	7	2	0x08F8	0x0000	0x39B9	60	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0B38	01 00 26 01	['0x0126']	cat7/f0x0000/c2-0x0B38	A	！くそっ、使いすぎたか？\n敵もここまで粘ってくれるとはね！‖7c‖・このままじゃ\n攻撃できないです、何とかしないと！‖78‖	！젠장，　너무\n썼나？　적도　여기까지\n버텨주다니！‖7c‖・이대로는　공격\n못　해요，　어떻게든　해야\n해요！‖78‖
364	8	0	0x0900	0x0000	0x39F5	42	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0B38	01 00 26 01	['0x0126']	cat8/f0x0000/c2-0x0B38	A	・ダメだわ、ここからじゃ・・・‖7c‖！ちっ・・・\nこればっかりはどうしようもないわね！‖78‖	・안　되겠어，\n여기서는・・・‖7c‖！칫・・・　이것만은\n어쩔　도리가　없네！‖78‖
364	8	1	0x0908	0x0000	0x3A1F	41	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0B38	01 00 26 01	['0x0126']	cat8/f0x0000/c2-0x0B38	A	・ダメだよ、ここからじゃ・・・‖7c‖！ちっ・・・\nこればっかりはどうしようもないわね‖78‖	・안　되겠어，\n여기서는・・・‖7c‖！칫・・・　이것만은\n어쩔　도리가　없네‖78‖
364	8	2	0x0910	0x0000	0x3A48	41	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0B38	01 00 26 01	['0x0126']	cat8/f0x0000/c2-0x0B38	A	・ダメです、ここからじゃ・・・‖7c‖！ちっ・・・\nこればっかりはどうしようもないわね‖78‖	・안　되겠어요，\n여기서는・・・‖7c‖！칫・・・　이것만은\n어쩔　도리가　없네‖78‖
364	9	2	0x0928	0x0000	0x3A8F	20	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0B38	01 00 26 01	['0x0126']	cat9/f0x0000/c2-0x0B38	A	！カティアっ！‖7c‖・ええ、わかってるわ！‖78‖	！카티아！‖7c‖・응，　알고\n있어！‖78‖
364	9	3	0x0930	0x0000	0x3AA3	23	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0B38	01 00 26 01	['0x0126']	cat9/f0x0000/c2-0x0B38	A	・[7d]、私達も！‖7c‖！ええ、続けて行くわよ！‖78‖	・[7d]，\n우리도！‖7c‖！그래，　계속\n간다！‖78‖
364	9	4	0x0938	0x0000	0x3ABA	18	참조됨	0x0B3C	02 00 26 01 28 01	카티아	0x0B38	01 00 26 01	['0x0126']	cat9/f0x0000/c2-0x0B38	A	！後は任せなさい！‖7c‖・行くわ！‖78‖	！나머지는\n맡겨라！‖7c‖・간다！‖78‖
364	9	5	0x0940	0x0000	0x3ACC	19	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0B38	01 00 26 01	['0x0126']	cat9/f0x0000/c2-0x0B38	A	！テニアっ！‖7c‖・うん、わかってる！‖78‖	！테니아！‖7c‖・응，　알고\n있어！‖78‖
364	9	6	0x0948	0x0000	0x3ADF	25	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0B38	01 00 26 01	['0x0126']	cat9/f0x0000/c2-0x0B38	A	・[7d]、アタシ達も！‖7c‖！ええ、続けて行くわよ！‖78‖	・[7d]，\n우리도！‖7c‖！그래，　계속\n간다！‖78‖
364	9	7	0x0950	0x0000	0x3AF8	20	참조됨	0x0B42	02 00 26 01 29 01	테니아	0x0B38	01 00 26 01	['0x0126']	cat9/f0x0000/c2-0x0B38	A	！後は任せなさい！‖7c‖・行くよーっ！‖78‖	！나머지는\n맡겨라！‖7c‖・간다아！‖78‖
364	9	8	0x0958	0x0000	0x3B0C	19	참조됨	0x0B48	02 00 26 01 2a 01	멜루아	0x0B38	01 00 26 01	['0x0126']	cat9/f0x0000/c2-0x0B38	A	！メルアっ！‖7c‖・はい、わかってます！‖78‖	！멜루아！‖7c‖・네，　알고\n있어요！‖78‖
